BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201701,20,1212,201701,20,1212,113002,675404,CALIFORNIA,6,2017,January,Flood,C,29,KERN,HNX,20-JAN-17 12:12:00,PST-8,20-JAN-17 12:12:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,E,CAWELO,1.0,E,CAWELO,35.5,-119.16,35.4992,-119.15899999999999,"A nearly stationary cold low pressure system from the Pacific Northwest moved into central California and tropical moisture being fed from the Pacific with a continued  atmospheric river set-up, brought thunderstorms and heavy rainfall to the Sierra Nevada Mountains and Foothills and parts of the San Joaquin Valley over several days. Small pea-sized hail was also reported with some of the thunderstorms.",California Highway Patrol reported State Route 99 offramp at Lerdo Road was flooded in Bakersfield.,CSV
201701,22,1649,201701,22,1649,113002,675421,CALIFORNIA,6,2017,January,Flood,C,29,KERN,HNX,22-JAN-17 16:49:00,PST-8,22-JAN-17 16:49:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,8.0,S,HAVILAH,7.0,S,HAVILAH,35.41,-118.52,35.4155,-118.5193,"A nearly stationary cold low pressure system from the Pacific Northwest moved into central California and tropical moisture being fed from the Pacific with a continued  atmospheric river set-up, brought thunderstorms and heavy rainfall to the Sierra Nevada Mountains and Foothills and parts of the San Joaquin Valley over several days. Small pea-sized hail was also reported with some of the thunderstorms.",California Highway Patrol reported roadway flooding on Johns Road near Williams Road south of Havilah.,CSV
201701,23,536,201701,23,536,113267,677717,CALIFORNIA,6,2017,January,Flood,C,29,KERN,HNX,23-JAN-17 05:36:00,PST-8,23-JAN-17 05:36:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,W,CANTIL,1.0,W,CANTIL,35.3,-117.99,35.3021,-117.9897,Colder air moving behind a low pressure system allowed an increase in instability across the San Joaquin Valley which created thunderstorms with heavy rains. Heavy rains coupled with already saturated soils caused some flooding of roads and low lying areas.,California Highway Patrol reported roadway flooding near Neurailia Road and Rogers Road just southwest of Cantil.,CSV
201701,23,825,201701,23,825,113267,677724,CALIFORNIA,6,2017,January,Flood,C,29,KERN,HNX,23-JAN-17 08:25:00,PST-8,23-JAN-17 08:25:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,0.0,ESE,LAMONT,0.0,ESE,LAMONT,35.2672,-118.914,35.2672,-118.9128,Colder air moving behind a low pressure system allowed an increase in instability across the San Joaquin Valley which created thunderstorms with heavy rains. Heavy rains coupled with already saturated soils caused some flooding of roads and low lying areas.,California Highway Patrol reported road flooding at the intersection of Panama Road and Velma Avenue in Lamont.,CSV
201701,23,1207,201701,23,1207,113267,677728,CALIFORNIA,6,2017,January,Flood,C,39,MADERA,HNX,23-JAN-17 12:07:00,PST-8,23-JAN-17 12:07:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,8.0,ENE,GREGG,8.0,ENE,GREGG,36.92,-119.79,36.9213,-119.7867,Colder air moving behind a low pressure system allowed an increase in instability across the San Joaquin Valley which created thunderstorms with heavy rains. Heavy rains coupled with already saturated soils caused some flooding of roads and low lying areas.,California Highway Patrol reported water flowing off of field and onto Avenue 12  north of Rolling Hills.,CSV
201701,10,1328,201701,10,1428,112992,683627,CALIFORNIA,6,2017,January,Flood,C,75,SAN FRANCISCO,MTR,10-JAN-17 13:28:00,PST-8,10-JAN-17 14:28:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,NE,OCEAN VIEW,2.0,NE,OCEAN VIEW,37.7358,-122.4073,37.7357,-122.4075,The third and final system in a string of Atmospheric River events between January 2 to 11. This system resulted in widespread roadway flooding and debris flows across the CWA.,Roadway flooding of hwy 280 and 101.,CSV
201701,11,7,201701,11,107,112992,683629,CALIFORNIA,6,2017,January,Flood,C,75,SAN FRANCISCO,MTR,11-JAN-17 00:07:00,PST-8,11-JAN-17 01:07:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,E,OCEAN VIEW,2.0,E,OCEAN VIEW,37.7204,-122.3999,37.7202,-122.3999,The third and final system in a string of Atmospheric River events between January 2 to 11. This system resulted in widespread roadway flooding and debris flows across the CWA.,Standing water all lanes on 101S.,CSV
201701,20,1235,201701,20,1235,113002,675405,CALIFORNIA,6,2017,January,Flood,C,29,KERN,HNX,20-JAN-17 12:35:00,PST-8,20-JAN-17 12:35:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,NNW,DI GIORGIO,2.0,N,DI GIORGIO,35.28,-118.84,35.2833,-118.8378,"A nearly stationary cold low pressure system from the Pacific Northwest moved into central California and tropical moisture being fed from the Pacific with a continued  atmospheric river set-up, brought thunderstorms and heavy rainfall to the Sierra Nevada Mountains and Foothills and parts of the San Joaquin Valley over several days. Small pea-sized hail was also reported with some of the thunderstorms.",California Highway Patrol reported roadway flooding on Mountain View Road near Comanche Drive northeast of Lamont Road.,CSV
201701,20,1240,201701,20,1240,113002,675406,CALIFORNIA,6,2017,January,Flood,C,19,FRESNO,HNX,20-JAN-17 12:40:00,PST-8,20-JAN-17 12:40:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,6.0,NW,PANOCHE JCT,6.0,NW,PANOCHE JCT,36.61,-120.55,36.6101,-120.545,"A nearly stationary cold low pressure system from the Pacific Northwest moved into central California and tropical moisture being fed from the Pacific with a continued  atmospheric river set-up, brought thunderstorms and heavy rainfall to the Sierra Nevada Mountains and Foothills and parts of the San Joaquin Valley over several days. Small pea-sized hail was also reported with some of the thunderstorms.",California Highway Patrol reported roadway flooding on Hudson Avenue near Manning Road southeast of Chaney Ranch.,CSV
201701,20,1307,201701,20,1307,113002,675407,CALIFORNIA,6,2017,January,Flood,C,29,KERN,HNX,20-JAN-17 13:07:00,PST-8,20-JAN-17 13:07:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,ESE,EDISON,2.0,ESE,EDISON,35.34,-118.84,35.3401,-118.8429,"A nearly stationary cold low pressure system from the Pacific Northwest moved into central California and tropical moisture being fed from the Pacific with a continued  atmospheric river set-up, brought thunderstorms and heavy rainfall to the Sierra Nevada Mountains and Foothills and parts of the San Joaquin Valley over several days. Small pea-sized hail was also reported with some of the thunderstorms.",California Highway Patrol reported roadway flooding on Edison Highway near Comanche Road east of Edison.,CSV
201701,7,1938,201701,7,1938,112998,675315,CALIFORNIA,6,2017,January,Flood,C,19,FRESNO,HNX,07-JAN-17 19:38:00,PST-8,07-JAN-17 19:38:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,3.0,WNW,DUNLAP,3.0,NW,DUNLAP,36.7554,-119.1722,36.758,-119.1684,"A series of systems fed by a continued influx of very moist air was pushed into the central California interior through an atmospheric river set-up for several days. This created high snow levels between 9,000-10,000 feet and heavy rainfall for a majority of the San Joaquin Valley County Warning Area which in turn created flooding and flash flooding of area rivers, streams, and water supply canals. Also debris flows, rock slides, and road ponding/flooding was reported.",California Highway Patrol reported large boulder in westbound lane of State Route 180 at Hopewell Road northeast of Squaw Valley.,CSV
201701,7,1917,201701,7,1917,112998,675314,CALIFORNIA,6,2017,January,Flood,C,19,FRESNO,HNX,07-JAN-17 19:17:00,PST-8,07-JAN-17 19:17:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,4.0,S,SQUAW VLY,4.0,S,SQUAW VLY,36.69,-119.24,36.6923,-119.2473,"A series of systems fed by a continued influx of very moist air was pushed into the central California interior through an atmospheric river set-up for several days. This created high snow levels between 9,000-10,000 feet and heavy rainfall for a majority of the San Joaquin Valley County Warning Area which in turn created flooding and flash flooding of area rivers, streams, and water supply canals. Also debris flows, rock slides, and road ponding/flooding was reported.",California Highway Patrol reported a boulder in the road near the intersection of George Smith Road and Bronco Lane south of Squaw Valley.,CSV
201701,10,1713,201701,10,1913,112992,675248,CALIFORNIA,6,2017,January,Flood,C,55,NAPA,MTR,10-JAN-17 17:13:00,PST-8,10-JAN-17 19:13:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,E,SALVADOR,1.0,E,SALVADOR,38.349000000000004,-122.3023,38.3495,-122.3032,The third and final system in a string of Atmospheric River events between January 2 to 11. This system resulted in widespread roadway flooding and debris flows across the CWA.,Big Ranch Road completely under water at Salvador Ave.,CSV
201701,10,1845,201701,10,2045,112992,675249,CALIFORNIA,6,2017,January,Flood,C,97,SONOMA,MTR,10-JAN-17 18:45:00,PST-8,10-JAN-17 20:45:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,SSW,SANTA ROSA ARPT,2.0,SSW,SANTA ROSA ARPT,38.4781,-122.7564,38.4781,-122.7561,The third and final system in a string of Atmospheric River events between January 2 to 11. This system resulted in widespread roadway flooding and debris flows across the CWA.,Entire roadway flooded at intersection of Barnes Rd and Hopper Ave.,CSV
201701,10,1942,201701,10,2142,112992,675250,CALIFORNIA,6,2017,January,Flood,C,13,CONTRA COSTA,MTR,10-JAN-17 19:42:00,PST-8,10-JAN-17 21:42:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,3.0,SE,CLAYTON,3.0,SE,CLAYTON,37.9247,-121.9123,37.9243,-121.9122,The third and final system in a string of Atmospheric River events between January 2 to 11. This system resulted in widespread roadway flooding and debris flows across the CWA.,Marsh Creek Road at Pine Lane roadway completely flooded.,CSV
201701,8,2100,201701,9,300,112038,668140,CALIFORNIA,6,2017,January,Flood,C,49,MODOC,MFR,08-JAN-17 21:00:00,PST-8,09-JAN-17 03:00:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain / Snow Melt,,,,,,,,,1.0,ENE,ADIN MUNI ARPT,3.0,ENE,CANBY,41.1895,-120.9275,41.4613,-120.8221,"Heavy rain and snow fell on areas where heavy snow was already on the ground, and drainage issues led to flooding on creeks in the area.","At 08/2102 PST, law enforcement and spotters reported flooding near Adin California.  Water was flowing across streets and into some homes. Flooding was also reported on the highway between Alturas and Canby and on highway 395 1SSW of Davis Creek.  One to two inches of rain fell over the area this day onto heavy snow already on the ground.  The snow clogged drains and other outlets, leading to flooding on Ash Creek and Dry Creek. A mudslide on highway 299 at Adin Pass reduced the road to one lane.",CSV
201701,8,918,201701,8,1515,112038,668141,CALIFORNIA,6,2017,January,Flood,C,93,SISKIYOU,MFR,08-JAN-17 09:18:00,PST-8,08-JAN-17 15:15:00,0,0,0,0,0.00K,0.00K,Department of Highways,,,Heavy Rain / Snow Melt,,,,,,,,,2.0,SW,HOTLUM,3.0,SSE,BIG SPGS,41.4479,-122.3108,41.5579,-122.3712,"Heavy rain and snow fell on areas where heavy snow was already on the ground, and drainage issues led to flooding on creeks in the area.",Caltrans reported water blocking portions of Highway 97.  A rock slide was also blocking most of Highway 96 two miles upriver from Beaver Creek.,CSV
201701,10,2115,201701,10,2315,112992,675251,CALIFORNIA,6,2017,January,Flood,C,53,MONTEREY,MTR,10-JAN-17 21:15:00,PST-8,10-JAN-17 23:15:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,NW,ELKHORN,1.0,NW,ELKHORN,36.8437,-121.7425,36.8434,-121.7421,The third and final system in a string of Atmospheric River events between January 2 to 11. This system resulted in widespread roadway flooding and debris flows across the CWA.,Kirby Rd at Elkhorn Rd. Part of road washed away.,CSV
201701,23,1228,201701,23,1228,113267,677734,CALIFORNIA,6,2017,January,Flood,C,107,TULARE,HNX,23-JAN-17 12:28:00,PST-8,23-JAN-17 12:28:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,SSW,ELDERWOOD,1.0,SSW,ELDERWOOD,36.4503,-119.1305,36.4509,-119.1252,Colder air moving behind a low pressure system allowed an increase in instability across the San Joaquin Valley which created thunderstorms with heavy rains. Heavy rains coupled with already saturated soils caused some flooding of roads and low lying areas.,California Highway Patrol reported roadway flooding on Avenue 364 near Road 200 intersection south of Elderwood.,CSV
201701,23,1241,201701,23,1241,113267,677740,CALIFORNIA,6,2017,January,Flood,C,107,TULARE,HNX,23-JAN-17 12:41:00,PST-8,23-JAN-17 12:41:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,NW,CAMERON CREEK COLONY,1.0,NNW,CAMERON CREEK COLONY,36.33,-119.21,36.3296,-119.2046,Colder air moving behind a low pressure system allowed an increase in instability across the San Joaquin Valley which created thunderstorms with heavy rains. Heavy rains coupled with already saturated soils caused some flooding of roads and low lying areas.,California Highway Patrol reported roadway flooding with 1 to 2 feet of water at off ramp of State Route 198 near Avenue 296 in Cameron Creek Colony area.,CSV
201701,23,1334,201701,23,1334,113267,677745,CALIFORNIA,6,2017,January,Flood,C,107,TULARE,HNX,23-JAN-17 13:34:00,PST-8,23-JAN-17 13:34:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,W,ELDERWOOD,2.0,W,ELDERWOOD,36.47,-119.15,36.47,-119.1627,Colder air moving behind a low pressure system allowed an increase in instability across the San Joaquin Valley which created thunderstorms with heavy rains. Heavy rains coupled with already saturated soils caused some flooding of roads and low lying areas.,California Highway Patrol reported roadway flooding near State Route 201 and Piedra  Avenue west of Elderwood.,CSV
201701,23,1454,201701,23,1454,113267,677752,CALIFORNIA,6,2017,January,Flood,C,107,TULARE,HNX,23-JAN-17 14:54:00,PST-8,23-JAN-17 14:54:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,E,STRATHMORE JCT,1.0,ENE,STRATHMORE JCT,36.15,-119.0,36.1543,-118.9991,Colder air moving behind a low pressure system allowed an increase in instability across the San Joaquin Valley which created thunderstorms with heavy rains. Heavy rains coupled with already saturated soils caused some flooding of roads and low lying areas.,California Highway Patrol reported mud in road from heavy rainfall near Road 256 and 7th Avenue east of Strathmore.,CSV
201701,23,1515,201701,23,1515,113267,677760,CALIFORNIA,6,2017,January,Flood,C,29,KERN,HNX,23-JAN-17 15:15:00,PST-8,23-JAN-17 15:15:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,3.0,ENE,DELANO,3.0,ENE,DELANO,35.79,-119.21,35.7917,-119.2098,Colder air moving behind a low pressure system allowed an increase in instability across the San Joaquin Valley which created thunderstorms with heavy rains. Heavy rains coupled with already saturated soils caused some flooding of roads and low lying areas.,California Highway Patrol reported roadway flooding near Avenue O and Veneto Street in Delano.,CSV
201701,7,1945,201701,7,1945,112998,675319,CALIFORNIA,6,2017,January,Flood,C,39,MADERA,HNX,07-JAN-17 19:45:00,PST-8,07-JAN-17 19:45:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2.0,ESE,WISHON,2.0,ESE,WISHON,37.29,-119.5207,37.2875,-119.5207,"A series of systems fed by a continued influx of very moist air was pushed into the central California interior through an atmospheric river set-up for several days. This created high snow levels between 9,000-10,000 feet and heavy rainfall for a majority of the San Joaquin Valley County Warning Area which in turn created flooding and flash flooding of area rivers, streams, and water supply canals. Also debris flows, rock slides, and road ponding/flooding was reported.",California Highway Patrol reported large boulder on Road 274 near Central Camp Road east of Wishon.,CSV
201701,18,2040,201701,18,2240,113005,675430,CALIFORNIA,6,2017,January,Flood,C,85,SANTA CLARA,MTR,18-JAN-17 20:40:00,PST-8,18-JAN-17 22:40:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,NE,(SJC)SAN JOSE INTL A,1.0,NE,(SJC)SAN JOSE INTL A,37.3852,-121.9117,37.3849,-121.9115,"Three storm systems swept through the region between January 18-23. The first occurred on January 18 as a cold front moved through. Heavy rain, widespread flooding, and debris flows were observed.",Roadway flooded Junction Ave between Charcot and Hartog.,CSV
201701,18,2109,201701,18,2309,113005,675431,CALIFORNIA,6,2017,January,Flood,C,87,SANTA CRUZ,MTR,18-JAN-17 21:09:00,PST-8,18-JAN-17 23:09:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,,,,,,8.0,E,RIVERSIDE GROVE,8.0,E,RIVERSIDE GROVE,37.1907,-121.9937,37.1904,-121.9933,"Three storm systems swept through the region between January 18-23. The first occurred on January 18 as a cold front moved through. Heavy rain, widespread flooding, and debris flows were observed.",Hwy 17 at Bear Creek Rd pooling of water 3 inches deep. 2.15 inches of rain from 6PM to 9PM.,CSV
201701,18,2122,201701,18,2322,113005,675432,CALIFORNIA,6,2017,January,Flood,C,41,MARIN,MTR,18-JAN-17 21:22:00,PST-8,18-JAN-17 23:22:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1.0,SSW,TOMALES,1.0,SSW,TOMALES,38.2421,-122.9056,38.2419,-122.9054,"Three storm systems swept through the region between January 18-23. The first occurred on January 18 as a cold front moved through. Heavy rain, widespread flooding, and debris flows were observed.",Closure of Hwy 1 at Tomales Rd due to flooding.,CSV
